codigoFipe,modelo,anoModelo1,anoReferencia1,valor1,anoModelo2,anoReferencia2,valor2
008168-0,S5 Cabriolet 3.0 TFSI Quattro Stronic,2013,2016,306458.0,2013,2020,230035.0
008016-0,S6 Plus 4.2 Avant V8 32V,1998,2022,35039.0,1998,2012,46694.0
008020-9,A4 2.4 30V Avant Mec.,2001,2021,22646.0,2001,2020,23159.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2013,33519.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2018,51014.0
008078-0,S6 2.2 Avant 20V TB,1997,2021,20380.0,1997,2008,37885.0
008031-4,100 S-4 2.2 Avant Turbo,1995,2014,19070.0,1995,2020,17187.0
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,2011,78215.0,2006,2008,165272.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2010,42105.0
008052-7,A6 2.4 Avant 30V Tip./ Multitronic,2003,2012,58710.0,2003,2017,43526.0
008019-5,A4 2.4 30V Tip./Multitronic,2004,2017,38363.0,2004,2010,54544.0
008038-1,S6 2.2 20V TB,1997,2014,24028.0,1997,2012,22447.0
008021-7,A4 2.4 30V Avant Tip./Multitronic,2003,2011,48516.0,2003,2010,58924.0
008117-5,A3 Sportback 1.6 8V 102cv 5p,2022,2008,109155.0,2010,2019,44924.0
008193-0,RS Q3 2.5 TFSI Quattro S-tronic 5p,2022,2022,640297.0,2022,2018,352035.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2022,2010,147450.0
008093-4,A6 2.8 V6 30V Quattro Mec.,2001,2019,31484.0,2001,2017,37533.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2008,32108.0
008110-8,A4 3.0 Avant 30V 218cv Quattro Tiptronic,2003,2017,54962.0,2003,2020,45337.0
008217-1,A5 Ambit. Sport. 2.0 TFSI S tronic,2018,2021,175415.0,2022,2017,238590.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2019,78558.0
008125-6,A4 3.2 FSI Cabriolet 24V 255cv Multitron,2007,2013,124892.0,2007,2019,81827.0
008026-8,A6 2.8 30V Mec.,2001,2014,35444.0,2001,2017,31622.0
008094-2,A6 2.8 V6 30V Quattro Tiptronic,2001,2011,44296.0,2001,2016,45168.0
008070-5,A4 1.8 Turbo,2001,2017,20903.0,2001,2016,22421.0
008161-2,A5 Sportback 2.0 16V TFSI 180cv Multi.,2022,2014,155135.0,2014,2017,110220.0
008053-5,A6 2.8 Avant 30V Mec.,2001,2015,36882.0,2001,2016,34560.0
008095-0,A6 2.8 Avant V6 30V Quattro Mec.,2001,2012,46927.0,2001,2017,40961.0
008038-1,S6 2.2 20V TB,1997,2014,24028.0,1997,2022,18937.0
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2008,2011,81381.0,2022,2016,148761.0
008039-0,S6 Plus 4.2 V8 32V,1998,2017,32757.0,1998,2010,43581.0
008172-8,A1 Sport 1.4 TFSI 185cv 3p S-tronic,2014,2015,80743.0,2014,2017,74206.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2011,136576.0
008079-9,Allroad 2.7 30V Quattro Turbo Tiptronic,2005,2018,52839.0,2005,2013,55854.0
008206-6,A7 Sportback 2.0 TFSI S Tronic,2022,2018,320000.0,2022,2016,329552.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2016,133761.0
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2011,2013,121866.0,2011,2022,69411.0
008237-6,A3 Sedan Performance 2.0 TFSI S-tronic,2022,2020,188169.0,2022,2019,173937.0
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2011,2013,121866.0,2022,2011,188105.0
008053-5,A6 2.8 Avant 30V Mec.,2001,2015,36882.0,2001,2008,102346.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2006,2012,65211.0
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2015,27008.0
008006-3,A3 1.8 Turbo 3p Mec.,2004,2009,39328.0,2004,2019,19829.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2009,39957.0
008127-2,TT Roadster 2.0 16v TFSI S-Tronic,2022,2018,277383.0,2022,2013,221914.0
008186-8,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,2022,2015,230883.0,2022,2016,200470.0
008048-9,A4 1.8 Avant Aut.,2001,2021,22568.0,2001,2022,24327.0
008116-7,A3 1.6 8V 102cv 3p,2007,2010,59276.0,2007,2018,34245.0
008055-1,A4 2.8 Avant V6 30V Tiptronic,2001,2014,29355.0,2001,2013,29394.0
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2011,36013.0
008179-5,A6 3.0 Avant.TFSI V6 Quattro S tronic 5p,2014,2017,223326.0,2022,2014,313473.0
008125-6,A4 3.2 FSI Cabriolet 24V 255cv Multitron,2007,2013,124892.0,2007,2010,185741.0
008056-0,A3 1.6 3p Aut.,2003,2019,18233.0,2003,2021,22345.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2021,39892.0
008008-0,A4 1.8 Tip./ Multitronic Turbo,2016,2019,91596.0,2022,2009,140120.0
008020-9,A4 2.4 30V Avant Mec.,2001,2021,22646.0,2001,2011,33351.0
008094-2,A6 2.8 V6 30V Quattro Tiptronic,2001,2011,44296.0,2001,2010,51898.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2022,114509.0
008139-6,A5 3.2 FSI V6 24V 269cv Quattro Tiptroni,2011,2020,87458.0,2011,2020,85161.0
008035-7,TT 1.8 TB Quattro 225cv,2006,2010,123291.0,2006,2019,78819.0
008039-0,S6 Plus 4.2 V8 32V,1998,2017,32757.0,1998,2016,34119.0
008147-7,R8 4.2 V8 426cv Quattro R-tronic,2012,2018,413554.0,2022,2010,546833.0
008235-0,A3 Sedan Prestige Plus 1.4 TFSI Flex Tip,2022,2020,141521.0,2022,2020,161694.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2011,30727.0
008170-1,A4 2.0 16V TFSI Quattro Stronic,2022,2014,174200.0,2022,2016,168176.0
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2013,2021,69208.0,2013,2019,69483.0
008095-0,A6 2.8 Avant V6 30V Quattro Mec.,2001,2012,46927.0,2001,2019,35105.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2011,23966.0
008070-5,A4 1.8 Turbo,2001,2017,20903.0,2001,2019,19434.0
008010-1,A4 1.8 Avant Turbo Mec.,2001,2016,24344.0,2001,2017,22472.0
008018-7,A4 2.4 30V Mec.,2001,2020,19527.0,2001,2013,24295.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2006,2010,89628.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2019,45315.0
008164-7,A5 Coupê 2.0 TFSI Quattro Stronic,2022,2013,204120.0,2022,2017,236308.0
008101-9,A4 2.0 20V 130cv Multitronic 4p,2003,2011,37844.0,2003,2016,28182.0
008149-3,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,2017,413276.0,2022,2010,551433.0
008109-4,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,2003,2015,44929.0,2003,2016,42314.0
008027-6,A6 2.8 30V Tiptronic,2001,2019,28033.0,2001,2013,37384.0
008041-1,A3 1.8 5p Mec.,2006,2017,22635.0,2006,2013,26477.0
008176-0,TTRS 2.5 TFSI QUATTRO S Tronic,2022,2014,382150.0,2022,2013,376753.0
008255-4,A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.,2022,2020,167436.0,2022,2020,153315.0
008172-8,A1 Sport 1.4 TFSI 185cv 3p S-tronic,2014,2015,80743.0,2014,2017,74357.0
008031-4,100 S-4 2.2 Avant Turbo,1995,2014,19070.0,1995,2008,32626.0
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2012,2014,214384.0,2012,2015,210434.0
008101-9,A4 2.0 20V 130cv Multitronic 4p,2003,2011,37844.0,2003,2013,33529.0
008016-0,S6 Plus 4.2 Avant V8 32V,1998,2022,35039.0,1998,2019,31824.0
008199-0,A8 3.0 TFSI 310cv Quattro Tiptronic 4p,2022,2017,522176.0,2022,2015,485100.0
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2004,2015,23718.0,2004,2012,29170.0
008022-5,A4 2.8 30V Mec.,2001,2013,26487.0,2001,2013,27394.0
008002-0,80 2.6/2.8 Avant,1996,2022,23653.0,1996,2011,18927.0
008239-2,Q5 Prestige Plus 2.0 TFSI Quat. S tronic,2022,2020,299298.0,2022,2020,269290.0
008229-5,A5 Sportb.Perf.B. 2.0 TFSI Quat. S-troni,2022,2022,387034.0,2022,2019,278107.0
008258-9,E-TRON Performa. Black Aut. (Elétrico),2022,2020,538015.0,2022,2022,646822.0
008122-1,Q7 4.2 V8 40V 350cv Quattro Tiptronic,2010,2016,144020.0,2010,2015,185664.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2013,37107.0
008004-7,80 S2 Avant,1995,2015,21318.0,1995,2012,21363.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2019,25275.0
008068-3,A6 2.7 Avant Quattro Tiptronic,2002,2013,69439.0,2001,2008,101584.0
008020-9,A4 2.4 30V Avant Mec.,2001,2021,22646.0,2001,2017,26016.0
008222-8,A4 Limited Edition 2.0 TFSI S tronic,2022,2019,208540.0,2018,2022,174209.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2014,24176.0
008218-0,Q5 Ambition 2.0 TFSI Quattro S tronic,2018,2019,234900.0,2018,2020,209420.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2011,2014,279958.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2014,2015,118312.0
008032-2,A3 1.6 3p,2003,2019,17285.0,2003,2010,25870.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2010,2019,91191.0
008100-0,RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,2001,2012,98200.0,2001,2020,117380.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2022,22393.0
008039-0,S6 Plus 4.2 V8 32V,1998,2017,32757.0,1998,2015,35446.0
008120-5,A4 2.0 16V TFSI 200/ 214cv Multitronic,2011,2019,57617.0,2011,2015,101537.0
008128-0,A6 3.2 FSI 24V 255cv Multitronic,2008,2015,99679.0,2008,2018,79379.0
008077-2,80 2.0 Avant,1995,2009,19104.0,1995,2021,14131.0
008026-8,A6 2.8 30V Mec.,2001,2014,35444.0,2001,2011,36530.0
008062-4,A8 4.2 Quattro Tiptronic,2013,2021,264986.0,2013,2019,350863.0
008142-6,TTS Roadster 2.0 TB FSI Quattro S Tronic,2018,2020,275125.0,2022,2017,323135.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2018,16430.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2010,2022,97546.0
008054-3,A6 2.8 Avant 30V Tiptronic,2001,2018,33796.0,2001,2014,41670.0
008160-4,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2022,2013,177845.0,2022,2017,210217.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2009,449249.0
008100-0,RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,2001,2012,98200.0,2001,2018,107350.0
008220-1,Q5 Ambiente 2.0 TFSI Quattro S tronic,2022,2018,282821.0,2022,2018,276069.0
008012-8,A6 2.8,1997,2015,17911.0,1997,2019,15653.0
008188-4,S7 4.0 TFSI 420/450cv Quattro S-tronic,2022,2016,504950.0,2016,2021,397527.0
008043-8,A3 1.8 3p Aut.,2004,2022,24134.0,2004,2018,20665.0
008154-0,A7 Sportback 3.0 TFSI Quattro S Tronic,2018,2020,313684.0,2022,2016,391460.0
008168-0,S5 Cabriolet 3.0 TFSI Quattro Stronic,2013,2016,306458.0,2022,2013,370600.0
008145-0,A5 Sportback 2.0 16V TFSI 211cv Multi.,2011,2020,68438.0,2011,2019,76331.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2020,13655.0
008103-5,A6 3.0 V6 30V 218cv Multitronic 4p,2006,2015,65666.0,2006,2015,69987.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2022,96663.0
008139-6,A5 3.2 FSI V6 24V 269cv Quattro Tiptroni,2011,2020,87458.0,2011,2016,116451.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2008,252178.0
008093-4,A6 2.8 V6 30V Quattro Mec.,2001,2019,31484.0,2001,2013,43864.0
008010-1,A4 1.8 Avant Turbo Mec.,2001,2016,24344.0,2001,2015,25267.0
008011-0,A4 2.8,1997,2012,18565.0,1997,2021,18297.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2022,2011,144077.0
008003-9,80 2.8 Cabriolet,1999,2017,49972.0,1999,2017,50124.0
008224-4,Q5 2.0 TFSI Quattro S tronic (Blindado),2022,2021,318450.0,2022,2020,340990.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2016,50556.0
008051-9,A6 2.4 Avant 30V Mec.,2001,2008,70511.0,2001,2016,36823.0
008158-2,R8 GT 5.2 V10 560cv Quattro R-tronic,2022,2013,1120000.0,2012,2018,769888.0
008189-2,RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p,2022,2018,682430.0,2018,2020,505424.0
008157-4,RS3 Sportback 2.5 TFSI Quattro S-tronic,2018,2020,271321.0,2022,2017,289966.0
008195-7,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,2016,2018,146771.0,2016,2022,187301.0
008059-4,A6 2.7 30V Avant Tiptronic,2001,2017,50828.0,2001,2016,53148.0
008028-4,S8 4.2 Mec,1998,2017,43028.0,1998,2018,42722.0
008221-0,RS3 Sedan 2.5 TFSI Quattro S-tronic,2018,2022,426498.0,2018,2020,301019.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2022,2009,133428.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2015,30812.0
008157-4,RS3 Sportback 2.5 TFSI Quattro S-tronic,2018,2020,271321.0,2022,2014,293181.0
008196-5,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,2022,2016,225554.0,2016,2018,191180.0
008110-8,A4 3.0 Avant 30V 218cv Quattro Tiptronic,2003,2017,54962.0,2003,2010,79000.0
008056-0,A3 1.6 3p Aut.,2003,2019,18233.0,2003,2018,20179.0
008111-6,RS6 4.2 Avant  BI-TB Quattro Tiptron. 5p,2004,2013,142584.0,2004,2020,95382.0
008008-0,A4 1.8 Tip./ Multitronic Turbo,2016,2019,91596.0,2022,2009,139863.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2021,43388.0
008121-3,A4 2.0 Avant TFSI 200/214cv Multitron.,2011,2013,121866.0,2011,2016,109597.0
008126-4,TT 2.0 16v TFSI S-Tronic,2022,2016,221925.0,2022,2014,208711.0
008007-1,A4 1.8  Mec.,2001,2017,18594.0,2001,2017,18057.0
008001-2,80 2.0,1995,2018,14311.0,1995,2010,15190.0
008142-6,TTS Roadster 2.0 TB FSI Quattro S Tronic,2018,2020,275125.0,2022,2014,311010.0
008117-5,A3 Sportback 1.6 8V 102cv 5p,2022,2008,109155.0,2010,2018,48703.0
008001-2,80 2.0,1995,2018,14311.0,1995,2009,16258.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2022,2008,206250.0
008198-1,S8 4.0 TFSI Quattro Tiptronic 4p,2022,2018,891000.0,2017,2020,692756.0
008195-7,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,2016,2018,146771.0,2016,2021,154055.0
008005-5,A3 1.8 3p,2004,2016,21465.0,2004,2009,34055.0
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2012,32541.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2013,2019,66637.0
008052-7,A6 2.4 Avant 30V Tip./ Multitronic,2003,2012,58710.0,2003,2008,136597.0
008011-0,A4 2.8,1997,2012,18565.0,1997,2022,18546.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2012,34545.0
008223-6,A3 Cabriolet Ambition 2.0 TFSI S-tronic,2018,2021,186123.0,2018,2022,235806.0
008020-9,A4 2.4 30V Avant Mec.,2001,2021,22646.0,2001,2015,29602.0
008149-3,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,2017,413276.0,2011,2021,364090.0
008026-8,A6 2.8 30V Mec.,2001,2014,35444.0,2001,2015,33815.0
008167-1,S5 Coupê 3.0 TFSI Quattro Stronic,2013,2018,276412.0,2013,2015,294550.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2021,20395.0
008190-6,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,2022,2014,125310.0,2022,2016,134711.0
008167-1,S5 Coupê 3.0 TFSI Quattro Stronic,2013,2018,276412.0,2013,2015,292206.0
008059-4,A6 2.7 30V Avant Tiptronic,2001,2017,50828.0,2001,2021,34293.0
008215-5,A5 Ambiente Sportb. 2.0 TFSI S tonic,2018,2021,187103.0,2022,2018,219456.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2009,77207.0
008127-2,TT Roadster 2.0 16v TFSI S-Tronic,2022,2018,277383.0,2018,2021,240166.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2009,77545.0
008059-4,A6 2.7 30V Avant Tiptronic,2001,2017,50828.0,2001,2019,39221.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2022,2014,138300.0
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2013,2021,69208.0,2022,2011,115067.0
008206-6,A7 Sportback 2.0 TFSI S Tronic,2022,2018,320000.0,2016,2019,212765.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2022,23047.0
008128-0,A6 3.2 FSI 24V 255cv Multitronic,2008,2015,99679.0,2022,2008,277175.0
008019-5,A4 2.4 30V Tip./Multitronic,2004,2017,38363.0,2004,2021,33914.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2019,25178.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2014,27799.0
008226-0,A4 Avant Lim. Ed. 2.0 TFSI S tronic,2018,2021,153306.0,2022,2018,220427.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2021,47201.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2013,33320.0
008092-6,A6 2.4 Avant V6 30V Quattro Tiptronic,2001,2018,35434.0,2001,2011,52098.0
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2011,2017,55786.0,2011,2022,69595.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2022,2011,407317.0
008113-2,S4 4.2 V8 40V 344cv Quattro Tiptronic,2005,2021,95081.0,2005,2008,233284.0
008075-6,TT Roadster 1.8 TB Quattro 225cv (Conv.),2006,2021,90310.0,2006,2014,107826.0
008158-2,R8 GT 5.2 V10 560cv Quattro R-tronic,2022,2013,1120000.0,2012,2018,804134.0
008191-4,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,2022,2017,362850.0,2022,2021,431003.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2008,50625.0
008126-4,TT 2.0 16v TFSI S-Tronic,2022,2016,221925.0,2022,2014,209500.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2009,27864.0
008054-3,A6 2.8 Avant 30V Tiptronic,2001,2018,33796.0,2001,2019,33021.0
008113-2,S4 4.2 V8 40V 344cv Quattro Tiptronic,2005,2021,95081.0,2005,2014,129849.0
008031-4,100 S-4 2.2 Avant Turbo,1995,2014,19070.0,1995,2021,18131.0
008038-1,S6 2.2 20V TB,1997,2014,24028.0,1997,2012,23721.0
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2004,2015,23718.0,2004,2010,32093.0
008138-8,A3 Sport 2.0 16V TFSI S- tronic,2013,2021,69208.0,2013,2016,84182.0
008179-5,A6 3.0 Avant.TFSI V6 Quattro S tronic 5p,2014,2017,223326.0,2014,2016,249479.0
008013-6,A6 2.8 Avant,1997,2016,18097.0,1997,2008,36392.0
008041-1,A3 1.8 5p Mec.,2006,2017,22635.0,2006,2013,26764.0
008006-3,A3 1.8 Turbo 3p Mec.,2004,2009,39328.0,2004,2019,20132.0
008131-0,A5 3.2 FSI 24V 269cv Multitronic,2009,2015,98278.0,2009,2010,200790.0
008015-2,Avant RS2,1995,2019,67596.0,1995,2022,114497.0
008137-0,Q5 3.2 FSI V6 Quattro S Tronic,2022,2012,256946.0,2012,2021,87870.0
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2016,2018,184280.0,2022,2013,205100.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2012,59852.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2009,141616.0
008043-8,A3 1.8 3p Aut.,2004,2022,24134.0,2004,2018,21259.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2012,41678.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2021,44272.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2016,50642.0
008022-5,A4 2.8 30V Mec.,2001,2013,26487.0,2001,2008,50491.0
008151-5,RS5 4.2 FSI V8 450cv Quattro S-Tron. 2p,2015,2020,261296.0,2022,2016,462500.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2008,111020.0
008163-9,S4 3.0 Avant TFSI V6 24V Quattro Stronic,2022,2015,327517.0,2014,2018,257064.0
008206-6,A7 Sportback 2.0 TFSI S Tronic,2022,2018,320000.0,2016,2021,193617.0
008147-7,R8 4.2 V8 426cv Quattro R-tronic,2012,2018,413554.0,2012,2020,385400.0
008014-4,A8 4.2 V8 32V Tiptronic,2000,2022,53235.0,2000,2020,46838.0
008068-3,A6 2.7 Avant Quattro Tiptronic,2002,2013,69439.0,2002,2010,79562.0
008246-5,A4 Avant Prest. Plus 2.0 TFSI S-tronic,2022,2020,206725.0,2022,2020,210333.0
008149-3,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,2017,413276.0,2011,2018,411748.0
008161-2,A5 Sportback 2.0 16V TFSI 180cv Multi.,2022,2014,155135.0,2022,2015,155587.0
008006-3,A3 1.8 Turbo 3p Mec.,2004,2009,39328.0,2004,2018,20907.0
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2016,2018,184280.0,2022,2016,233266.0
008257-0,E-TRON Performace Aut. (Elétrico),2022,2021,590861.0,2022,2020,489227.0
008048-9,A4 1.8 Avant Aut.,2001,2021,22568.0,2001,2009,41639.0
008182-5,Q5 3.0 V6 TFSI 272cv Quattro Tiptronic,2016,2022,183363.0,2022,2017,299157.0
008222-8,A4 Limited Edition 2.0 TFSI S tronic,2022,2019,208540.0,2018,2022,175917.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2017,16486.0
008070-5,A4 1.8 Turbo,2001,2017,20903.0,2001,2012,26996.0
008019-5,A4 2.4 30V Tip./Multitronic,2004,2017,38363.0,2004,2016,41805.0
008031-4,100 S-4 2.2 Avant Turbo,1995,2014,19070.0,1995,2008,32417.0
008140-0,S3 Sportback 2.0 TFSI Quattro S Tronic,2022,2015,212216.0,2022,2012,209552.0
008066-7,S3 1.8 225cv Turbo Quattro,2003,2017,44286.0,2003,2022,60230.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2006,2021,40000.0
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2008,2014,107242.0,2008,2021,50125.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2009,40240.0
008130-2,A4 3.2 FSI 24V 269cv Quattro Tiptronic,2022,2013,241821.0,2022,2010,241092.0
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2016,2018,184280.0,2022,2014,201400.0
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2004,2015,23718.0,2004,2016,22991.0
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,2015,31570.0,2001,2020,26352.0
008167-1,S5 Coupê 3.0 TFSI Quattro Stronic,2013,2018,276412.0,2013,2018,274429.0
008062-4,A8 4.2 Quattro Tiptronic,2013,2021,264986.0,2022,2012,568125.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2013,37272.0
008163-9,S4 3.0 Avant TFSI V6 24V Quattro Stronic,2022,2015,327517.0,2022,2013,336233.0
008162-0,S4 3.0 TFSI V6 24V Quattro Stronic,2014,2017,236281.0,2014,2022,192494.0
008056-0,A3 1.6 3p Aut.,2003,2019,18233.0,2003,2012,23230.0
008027-6,A6 2.8 30V Tiptronic,2001,2019,28033.0,2001,2015,35046.0
008174-4,A1 Sportback 1.4 TFSI 185cv 5p S-tronic,2015,2020,68292.0,2022,2014,108667.0
008116-7,A3 1.6 8V 102cv 3p,2007,2010,59276.0,2007,2015,39016.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2017,49243.0
008172-8,A1 Sport 1.4 TFSI 185cv 3p S-tronic,2014,2015,80743.0,2022,2013,100475.0
008075-6,TT Roadster 1.8 TB Quattro 225cv (Conv.),2006,2021,90310.0,2006,2014,106682.0
008152-3,Q7 3.0 V6 TFSI  Quat.Tip.5p/ Performance,2022,2016,397971.0,2022,2021,534690.0
008140-0,S3 Sportback 2.0 TFSI Quattro S Tronic,2022,2015,212216.0,2022,2011,203970.0
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2012,2014,214384.0,2012,2015,206584.0
008027-6,A6 2.8 30V Tiptronic,2001,2019,28033.0,2001,2018,31102.0
008029-2,S8 4.2 Tiptronic,2001,2013,87936.0,2001,2022,79711.0
008161-2,A5 Sportback 2.0 16V TFSI 180cv Multi.,2022,2014,155135.0,2014,2017,107972.0
008127-2,TT Roadster 2.0 16v TFSI S-Tronic,2022,2018,277383.0,2022,2016,258111.0
008109-4,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,2003,2015,44929.0,2003,2021,33169.0
008066-7,S3 1.8 225cv Turbo Quattro,2003,2017,44286.0,2003,2008,85609.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2009,50562.0
008200-7,A6 2.0 TFSI 252cv S tronic 4p,2022,2017,243120.0,2018,2022,251077.0
008055-1,A4 2.8 Avant V6 30V Tiptronic,2001,2014,29355.0,2001,2010,38177.0
008141-8,TTS 2.0 TFSI QUATTRO S Tronic,2022,2017,299290.0,2014,2016,246770.0
008002-0,80 2.6/2.8 Avant,1996,2022,23653.0,1996,2011,18943.0
008125-6,A4 3.2 FSI Cabriolet 24V 255cv Multitron,2007,2013,124892.0,2007,2018,89036.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2008,87753.0
